Format Version,1.23,Take Name,Take 2022-02-11 07.51.42 PM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,50.000000,Capture Start Time,2022-02-11 08.22.15.784 ,Total Frames in Take,58575,Total Exported Frames,24407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo
,ID,"13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
210,4.200000,-0.309254,0.258529,0.024918,-0.914824,-0.052191,0.143617,-0.003299,0.000517
211,4.220000,-0.308012,0.259495,0.024604,-0.914979,-0.052548,0.143877,-0.003359,0.000514
212,4.240000,-0.306625,0.260857,0.024687,-0.915055,-0.052856,0.144136,-0.003416,0.000490
213,4.260000,-0.306635,0.261449,0.024834,-0.914879,-0.053175,0.144373,-0.003390,0.000477
214,4.280000,-0.306088,0.262478,0.024624,-0.914773,-0.053521,0.144490,-0.003496,0.000460
215,4.300000,-0.305726,0.263653,0.024525,-0.914559,-0.053782,0.144567,-0.003583,0.000489
216,4.320000,-0.305634,0.264641,0.024572,-0.914302,-0.054046,0.144591,-0.003678,0.000460
217,4.340000,-0.306221,0.262625,0.023688,-0.914711,-0.054502,0.144527,-0.003728,0.000464
218,4.360000,-0.306049,0.266097,0.024291,-0.913748,-0.054517,0.144548,-0.003896,0.000461
219,4.380000,-0.306211,0.266518,0.024239,-0.913573,-0.054670,0.144504,-0.004000,0.000471
220,4.400000,-0.305871,0.266874,0.023781,-0.913595,-0.054883,0.144383,-0.004143,0.000450
221,4.420000,-0.306098,0.267523,0.024258,-0.913317,-0.055194,0.144225,-0.004328,0.000465
222,4.440000,-0.306543,0.268443,0.024609,-0.912888,-0.055513,0.144039,-0.004530,0.000474
223,4.460000,-0.307502,0.269962,0.024266,-0.912126,-0.055907,0.143775,-0.004808,0.000481
224,4.480000,-0.307930,0.271605,0.024439,-0.911489,-0.056325,0.143525,-0.005122,0.000507
225,4.500000,-0.308571,0.272623,0.024580,-0.910965,-0.056695,0.143251,-0.005406,0.000482
226,4.520000,-0.308838,0.272277,0.025332,-0.910957,-0.057207,0.142895,-0.005741,0.000278
227,4.540000,-0.310149,0.275334,0.024418,-0.909617,-0.057390,0.142531,-0.006045,0.000474
228,4.560000,-0.311016,0.276110,0.024371,-0.909087,-0.057644,0.142183,-0.006361,0.000515
229,4.580000,-0.311696,0.277124,0.024075,-0.908553,-0.057863,0.141845,-0.006645,0.000508
230,4.600000,-0.312983,0.277919,0.024695,-0.907851,-0.058094,0.141455,-0.006891,0.000544
231,4.620000,-0.314442,0.278447,0.025497,-0.907162,-0.058433,0.140960,-0.007372,0.000560
232,4.640000,-0.316075,0.278605,0.024835,-0.906565,-0.058765,0.140383,-0.007777,0.000575
233,4.660000,-0.316891,0.277768,0.027546,-0.906458,-0.059380,0.139967,-0.008218,0.000220
234,4.680000,-0.318025,0.280332,0.026992,-0.905288,-0.059611,0.139610,-0.008586,0.000349
235,4.700000,-0.319533,0.281187,0.026323,-0.904510,-0.059652,0.139197,-0.008747,0.000595
236,4.720000,-0.320904,0.281549,0.025256,-0.903943,-0.059813,0.138727,-0.009063,0.000603
237,4.740000,-0.322433,0.282055,0.025154,-0.903244,-0.059935,0.138316,-0.009327,0.000680
238,4.760000,-0.322962,0.282562,0.026177,-0.902867,-0.060074,0.137985,-0.009626,0.000735
239,4.780000,-0.323799,0.282688,0.026754,-0.902511,-0.060184,0.137712,-0.009852,0.000784
240,4.800000,-0.325464,0.281561,0.027510,-0.902242,-0.060577,0.137383,-0.010186,0.000267
241,4.820000,-0.326444,0.282089,0.027844,-0.901712,-0.060634,0.137102,-0.010441,0.000216
242,4.840000,-0.328060,0.283884,0.028980,-0.900526,-0.060628,0.136941,-0.010603,0.000202
243,4.860000,-0.328687,0.282910,0.028412,-0.900622,-0.060620,0.136642,-0.010699,0.000235
244,4.880000,-0.329312,0.283595,0.028884,-0.900163,-0.060418,0.136447,-0.010842,0.000162
245,4.900000,-0.329817,0.281373,0.029111,-0.900668,-0.060211,0.136080,-0.010854,0.000221
246,4.920000,-0.331187,0.281353,0.029107,-0.900172,-0.060029,0.135752,-0.010987,0.000192
247,4.940000,-0.331426,0.280833,0.029380,-0.900237,-0.059960,0.135550,-0.011061,0.000176
248,4.960000,-0.332219,0.280651,0.029898,-0.899984,-0.059806,0.135363,-0.011082,0.000348
249,4.980000,-0.333485,0.280553,0.029970,-0.899544,-0.059596,0.135053,-0.011194,0.000206
250,5.000000,-0.334884,0.279853,0.030500,-0.899224,-0.059194,0.134667,-0.011255,0.000173
251,5.020000,-0.335717,0.277161,0.029897,-0.899768,-0.058812,0.134242,-0.011221,0.000258
252,5.040000,-0.336458,0.276561,0.030702,-0.899648,-0.058430,0.134046,-0.011209,0.000263
253,5.060000,-0.336502,0.274866,0.030752,-0.900150,-0.058050,0.133858,-0.011135,0.000232
254,5.080000,-0.336843,0.273483,0.030545,-0.900450,-0.057700,0.133661,-0.011084,0.000957
255,5.100000,-0.338379,0.273164,0.030876,-0.899960,-0.057354,0.133421,-0.011069,0.000189
256,5.120000,-0.339325,0.272459,0.031730,-0.899788,-0.056987,0.133146,-0.011055,0.001310
257,5.140000,-0.340500,0.271897,0.031806,-0.899511,-0.056463,0.132803,-0.010994,0.000962
258,5.160000,-0.341169,0.270381,0.030843,-0.899748,-0.055902,0.132502,-0.010903,0.000838
259,5.180000,-0.341707,0.268754,0.031300,-0.900016,-0.055506,0.132299,-0.010833,0.000876
260,5.200000,-0.342357,0.267503,0.031225,-0.900144,-0.055061,0.132089,-0.010791,0.000878
261,5.220000,-0.343295,0.266124,0.032306,-0.900157,-0.054602,0.131835,-0.010765,0.000895
262,5.240000,-0.344901,0.264628,0.033103,-0.899955,-0.054292,0.131549,-0.010784,0.001199
263,5.260000,-0.345343,0.263455,0.033388,-0.900119,-0.053966,0.131252,-0.010848,0.001226
264,5.280000,-0.346475,0.262280,0.033204,-0.900034,-0.053788,0.130917,-0.010891,0.001321
265,5.300000,-0.347238,0.261949,0.033263,-0.899835,-0.053611,0.130617,-0.011006,0.001219
266,5.320000,-0.347620,0.261339,0.033618,-0.899851,-0.053336,0.130302,-0.011019,0.001000
267,5.340000,-0.349422,0.261593,0.034180,-0.899058,-0.053038,0.130047,-0.011079,0.000959
268,5.360000,-0.349024,0.258831,0.033761,-0.900027,-0.052867,0.129848,-0.011071,0.001017
269,5.380000,-0.349709,0.258928,0.033842,-0.899730,-0.052629,0.129794,-0.011091,0.001044
270,5.400000,-0.350871,0.259309,0.034630,-0.899138,-0.052478,0.129702,-0.011090,0.001062
271,5.420000,-0.350861,0.258793,0.034699,-0.899288,-0.052438,0.129582,-0.011145,0.001066
272,5.440000,-0.351227,0.258694,0.034890,-0.899166,-0.052410,0.129494,-0.011178,0.001074
273,5.460000,-0.351795,0.258695,0.035089,-0.898936,-0.052356,0.129395,-0.011218,0.001092
274,5.480000,-0.352147,0.258149,0.035306,-0.898947,-0.052207,0.129301,-0.011234,0.001106
275,5.500000,-0.352890,0.258454,0.035907,-0.898544,-0.052238,0.129343,-0.011315,0.001388
276,5.520000,-0.352961,0.258495,0.036088,-0.898497,-0.052106,0.129341,-0.011302,0.001390
277,5.540000,-0.352889,0.258224,0.036111,-0.898602,-0.052083,0.129378,-0.011274,0.001388
278,5.560000,-0.352891,0.258314,0.036228,-0.898571,-0.052114,0.129410,-0.011272,0.001374
279,5.580000,-0.353076,0.258316,0.036165,-0.898500,-0.052145,0.129379,-0.011295,0.001385
280,5.600000,-0.353176,0.258187,0.035825,-0.898511,-0.052212,0.129342,-0.011314,0.001386
281,5.620000,-0.352951,0.257495,0.035416,-0.898815,-0.052183,0.129330,-0.011242,0.001283
282,5.640000,-0.352001,0.257286,0.034422,-0.899286,-0.052101,0.129417,-0.011109,0.001074
283,5.660000,-0.351557,0.257609,0.034471,-0.899365,-0.052156,0.129630,-0.011024,0.001062
284,5.680000,-0.351165,0.257762,0.033593,-0.899508,-0.052203,0.129819,-0.010940,0.001027
285,5.700000,-0.351128,0.258363,0.033338,-0.899359,-0.052237,0.130035,-0.010809,0.000998
286,5.720000,-0.348756,0.256638,0.032786,-0.900795,-0.052273,0.130441,-0.010579,0.000964
287,5.740000,-0.347799,0.256847,0.032210,-0.901126,-0.052391,0.130852,-0.010384,0.000949
288,5.760000,-0.346739,0.257495,0.032964,-0.901322,-0.052625,0.131299,-0.010271,0.001179
289,5.780000,-0.346736,0.259537,0.032250,-0.900763,-0.052575,0.131700,-0.010014,0.000838
290,5.800000,-0.345091,0.259417,0.030506,-0.901490,-0.052808,0.132060,-0.009897,0.000884
291,5.820000,-0.343850,0.260222,0.030373,-0.901737,-0.053061,0.132510,-0.009763,0.000930
292,5.840000,-0.342632,0.260961,0.030704,-0.901975,-0.053256,0.133082,-0.009515,0.000927
293,5.860000,-0.341541,0.262114,0.029830,-0.902085,-0.053415,0.133507,-0.009357,0.000854
294,5.880000,-0.339699,0.263120,0.029484,-0.902498,-0.053540,0.133965,-0.009202,0.000822
295,5.900000,-0.338385,0.264720,0.029871,-0.902511,-0.053768,0.134494,-0.009091,0.000811
296,5.920000,-0.337402,0.264838,0.028768,-0.902880,-0.053908,0.134949,-0.008858,0.000747
297,5.940000,-0.335936,0.265506,0.028201,-0.903249,-0.054028,0.135419,-0.008646,0.000655
298,5.960000,-0.334683,0.265903,0.027254,-0.903626,-0.054219,0.135869,-0.008470,0.000665
299,5.980000,-0.332135,0.263058,0.028375,-0.905363,-0.054816,0.136370,-0.008358,0.000232
300,6.000000,-0.331203,0.266992,0.029008,-0.904532,-0.055115,0.136972,-0.008333,0.000241
301,6.020000,-0.329515,0.269640,0.026530,-0.904439,-0.055187,0.137433,-0.008079,0.000660
302,6.040000,-0.327885,0.268317,0.027659,-0.905391,-0.055780,0.137965,-0.008004,0.000367
303,6.060000,-0.326570,0.270305,0.025701,-0.905332,-0.055694,0.138561,-0.007670,0.000617
304,6.080000,-0.324758,0.271671,0.025148,-0.905591,-0.055842,0.139121,-0.007466,0.000550
305,6.100000,-0.322701,0.272463,0.025467,-0.906079,-0.055926,0.139696,-0.007214,0.000534
306,6.120000,-0.320646,0.271541,0.024814,-0.907103,-0.055967,0.140379,-0.006836,0.000571
307,6.140000,-0.318165,0.272423,0.023446,-0.907748,-0.055910,0.141033,-0.006419,0.000524
308,6.160000,-0.316121,0.272763,0.024251,-0.908339,-0.055879,0.141641,-0.006091,0.000556
309,6.180000,-0.313582,0.272326,0.024172,-0.909352,-0.055838,0.142352,-0.005725,0.000462
310,6.200000,-0.311503,0.271791,0.024275,-0.910223,-0.055768,0.143004,-0.005349,0.000439
311,6.220000,-0.309540,0.270737,0.024634,-0.911197,-0.055584,0.143683,-0.004883,0.000469
312,6.240000,-0.307213,0.269750,0.024487,-0.912280,-0.055352,0.144495,-0.004376,0.000517
313,6.260000,-0.304474,0.269563,0.024900,-0.913242,-0.055089,0.145244,-0.003935,0.000511
314,6.280000,-0.301203,0.268039,0.024680,-0.914780,-0.054747,0.145954,-0.003428,0.000466
315,6.300000,-0.298882,0.263870,0.023918,-0.916771,-0.054624,0.146568,-0.002843,0.000541
316,6.320000,-0.295768,0.262613,0.024381,-0.918129,-0.054163,0.147315,-0.002322,0.000537
317,6.340000,-0.293241,0.261500,0.023874,-0.919270,-0.053688,0.148008,-0.001769,0.000463
318,6.360000,-0.289939,0.261413,0.024548,-0.920324,-0.053007,0.148759,-0.001184,0.000342
319,6.380000,-0.285680,0.258934,0.023858,-0.922373,-0.052381,0.149486,-0.000641,0.000345
320,6.400000,-0.282900,0.256183,0.023831,-0.923997,-0.051784,0.150262,0.000075,0.000396
321,6.420000,-0.279163,0.255015,0.024599,-0.925435,-0.051147,0.151102,0.000704,0.000476
322,6.440000,-0.273275,0.248882,0.025048,-0.928844,-0.050472,0.151903,0.001576,0.000858
323,6.460000,-0.269428,0.246872,0.024485,-0.930518,-0.049514,0.152706,0.002368,0.000612
324,6.480000,-0.266732,0.245179,0.024650,-0.931737,-0.048690,0.153635,0.002988,0.000434
325,6.500000,-0.262535,0.242930,0.024533,-0.933520,-0.047863,0.154573,0.003677,0.000331
326,6.520000,-0.258768,0.240153,0.025432,-0.935264,-0.046935,0.155596,0.004444,0.000355
327,6.540000,-0.254620,0.237329,0.025163,-0.937129,-0.045968,0.156598,0.005279,0.000358
328,6.560000,-0.249810,0.233791,0.024353,-0.939331,-0.044910,0.157573,0.006095,0.000376
329,6.580000,-0.243914,0.229806,0.025159,-0.941840,-0.043877,0.158600,0.006955,0.000433
330,6.600000,-0.239780,0.227389,0.024554,-0.943502,-0.042767,0.159738,0.007752,0.000373
331,6.620000,-0.234741,0.222835,0.023777,-0.945873,-0.041655,0.160971,0.008653,0.000355
332,6.640000,-0.228931,0.217220,0.022341,-0.948635,-0.040561,0.162275,0.009630,0.000351
333,6.660000,-0.224951,0.213931,0.021634,-0.950348,-0.039313,0.163511,0.010415,0.000241
334,6.680000,-0.218047,0.208162,0.020450,-0.953261,-0.037957,0.164750,0.011389,0.000309
335,6.700000,-0.212990,0.203110,0.019404,-0.955513,-0.036646,0.166114,0.012315,0.000212
336,6.720000,-0.206973,0.198017,0.018349,-0.957922,-0.035344,0.167628,0.013262,0.000261
337,6.740000,-0.200647,0.192790,0.018903,-0.960321,-0.034050,0.169067,0.014137,0.000250
338,6.760000,-0.194639,0.188210,0.017635,-0.962487,-0.032689,0.170603,0.015062,0.000263
339,6.780000,-0.188199,0.182317,0.016570,-0.964918,-0.031275,0.172115,0.015937,0.000234
340,6.800000,-0.181684,0.176782,0.015907,-0.967205,-0.029768,0.173640,0.016832,0.000231
341,6.820000,-0.176164,0.171703,0.016264,-0.969133,-0.028260,0.175246,0.017648,0.000205
342,6.840000,-0.168731,0.164828,0.014693,-0.971672,-0.026613,0.176891,0.018581,0.000250
343,6.860000,-0.163396,0.159016,0.014993,-0.973546,-0.024932,0.178587,0.019394,0.000210
344,6.880000,-0.155276,0.151782,0.012910,-0.976056,-0.023087,0.180174,0.020271,0.000296
345,6.900000,-0.150289,0.145838,0.012804,-0.977743,-0.021270,0.181838,0.020972,0.000178
346,6.920000,-0.142674,0.139014,0.012573,-0.979878,-0.019503,0.183356,0.021677,0.000230
347,6.940000,-0.135956,0.132592,0.012042,-0.981728,-0.017867,0.185058,0.022367,0.000203
348,6.960000,-0.130445,0.127038,0.012207,-0.983207,-0.016322,0.186767,0.023026,0.000186
349,6.980000,-0.122143,0.120713,0.010685,-0.985087,-0.014866,0.188486,0.023664,0.000164
350,7.000000,-0.116069,0.115664,0.010225,-0.986431,-0.013434,0.190313,0.024235,0.000138
351,7.020000,-0.109641,0.110528,0.010171,-0.987755,-0.012030,0.191961,0.024715,0.000156
352,7.040000,-0.103482,0.105185,0.009534,-0.989008,-0.010580,0.193615,0.025194,0.000159
353,7.060000,-0.097089,0.099576,0.008987,-0.990241,-0.009153,0.195092,0.025580,0.000099
354,7.080000,-0.092246,0.094741,0.008239,-0.991185,-0.007760,0.196473,0.025990,0.000146
355,7.100000,-0.087465,0.089920,0.008146,-0.992068,-0.006442,0.197626,0.026304,0.000121
356,7.120000,-0.082815,0.085111,0.007805,-0.992893,-0.005213,0.198740,0.026571,0.000141
357,7.140000,-0.079517,0.081305,0.007154,-0.993487,-0.004136,0.199697,0.026855,0.000138
358,7.160000,-0.076112,0.077442,0.006660,-0.994065,-0.003139,0.200530,0.027089,0.000143
359,7.180000,-0.072961,0.075271,0.006532,-0.994469,-0.002350,0.201146,0.027227,0.000151
360,7.200000,-0.070863,0.071624,0.006058,-0.994893,-0.001555,0.201729,0.027349,0.000109
361,7.220000,-0.069356,0.068694,0.005862,-0.995207,-0.000747,0.202170,0.027461,0.000119
362,7.240000,-0.069113,0.066305,0.005918,-0.995385,-0.000078,0.202326,0.027537,0.000098
363,7.260000,-0.069411,0.063816,0.005902,-0.995527,0.000581,0.202266,0.027583,0.000162
364,7.280000,-0.070064,0.061910,0.005555,-0.995604,0.001154,0.202057,0.027622,0.000152
365,7.300000,-0.071422,0.060601,0.005392,-0.995589,0.001535,0.201705,0.027665,0.000149
366,7.320000,-0.072837,0.059730,0.005627,-0.995538,0.001848,0.201273,0.027684,0.000117
367,7.340000,-0.073975,0.058568,0.005731,-0.995522,0.002100,0.200916,0.027690,0.000135
368,7.360000,-0.074592,0.057679,0.005858,-0.995527,0.002284,0.200713,0.027699,0.000154
369,7.380000,-0.074943,0.056338,0.005890,-0.995578,0.002582,0.200543,0.027690,0.000181
370,7.400000,-0.075136,0.055183,0.005937,-0.995628,0.002918,0.200560,0.027726,0.000172
371,7.420000,-0.074310,0.053833,0.005426,-0.995766,0.003279,0.200688,0.027736,0.000159
372,7.440000,-0.073960,0.052592,0.005478,-0.995858,0.003699,0.200870,0.027793,0.000150
373,7.460000,-0.072670,0.051823,0.005399,-0.995994,0.004084,0.201118,0.027805,0.000120
374,7.480000,-0.072003,0.051526,0.005353,-0.996058,0.004266,0.201384,0.027832,0.000215
375,7.500000,-0.071048,0.050534,0.005376,-0.996177,0.004489,0.201538,0.027842,0.000228
376,7.520000,-0.070943,0.050058,0.005487,-0.996208,0.004623,0.201578,0.027871,0.000171
377,7.540000,-0.071006,0.050081,0.005522,-0.996203,0.004575,0.201549,0.027865,0.000221
378,7.560000,-0.071714,0.050521,0.005410,-0.996130,0.004482,0.201436,0.027883,0.000214
379,7.580000,-0.072059,0.050794,0.005487,-0.996091,0.004371,0.201298,0.027862,0.000223
380,7.600000,-0.072372,0.051092,0.005381,-0.996054,0.004250,0.201174,0.027841,0.000223
381,7.620000,-0.072565,0.051023,0.005507,-0.996042,0.004232,0.201087,0.027847,0.000180
382,7.640000,-0.072518,0.051119,0.005704,-0.996040,0.004210,0.201096,0.027850,0.000230
383,7.660000,-0.072125,0.051023,0.005778,-0.996073,0.004240,0.201221,0.027857,0.000255
384,7.680000,-0.071452,0.050910,0.005472,-0.996129,0.004328,0.201415,0.027881,0.000220
385,7.700000,-0.070330,0.050207,0.005346,-0.996245,0.004442,0.201630,0.027884,0.000229
386,7.720000,-0.069771,0.050047,0.005717,-0.996290,0.004549,0.201882,0.027904,0.000255
387,7.740000,-0.068821,0.049415,0.005833,-0.996387,0.004634,0.202099,0.027892,0.000232
388,7.760000,-0.068711,0.048486,0.005543,-0.996442,0.004768,0.202173,0.027931,0.000096
389,7.780000,-0.068892,0.048665,0.005496,-0.996421,0.004765,0.202190,0.027957,0.000100
390,7.800000,-0.068522,0.048757,0.005624,-0.996442,0.004738,0.202149,0.027922,0.000107
391,7.820000,-0.068756,0.049293,0.005777,-0.996398,0.004618,0.202061,0.027907,0.000186
392,7.840000,-0.069409,0.049572,0.005787,-0.996339,0.004575,0.201942,0.027920,0.000155
393,7.860000,-0.069599,0.049850,0.005886,-0.996311,0.004512,0.201829,0.027922,0.000101
394,7.880000,-0.069657,0.050068,0.005875,-0.996297,0.004503,0.201823,0.027928,0.000112
395,7.900000,-0.069523,0.049820,0.005998,-0.996318,0.004514,0.201860,0.027921,0.000101
396,7.920000,-0.068881,0.049578,0.005823,-0.996375,0.004555,0.202022,0.027912,0.000167
397,7.940000,-0.068704,0.049321,0.005614,-0.996401,0.004668,0.202176,0.027957,0.000108
398,7.960000,-0.067846,0.049283,0.005624,-0.996462,0.004624,0.202348,0.027937,0.000224
399,7.980000,-0.067569,0.049475,0.005737,-0.996471,0.004678,0.202498,0.027952,0.000224
400,8.000000,-0.067349,0.049286,0.005681,-0.996495,0.004722,0.202606,0.027967,0.000222
401,8.020000,-0.067040,0.049178,0.005636,-0.996522,0.004736,0.202636,0.027964,0.000217
402,8.040000,-0.067161,0.049286,0.005623,-0.996508,0.004727,0.202628,0.027974,0.000220
403,8.060000,-0.067408,0.049456,0.005685,-0.996483,0.004691,0.202568,0.027971,0.000217
404,8.080000,-0.067014,0.049080,0.005645,-0.996528,0.004673,0.202528,0.027934,0.000219
405,8.100000,-0.067176,0.049044,0.005479,-0.996520,0.004720,0.202553,0.027942,0.000230
406,8.120000,-0.066498,0.048039,0.005217,-0.996616,0.004924,0.202686,0.027927,0.000228
407,8.140000,-0.065301,0.046322,0.005165,-0.996777,0.005326,0.203035,0.027928,0.000213
408,8.160000,-0.063098,0.044281,0.004725,-0.997013,0.005990,0.203624,0.027948,0.000119
409,8.180000,-0.060601,0.042846,0.004929,-0.997230,0.006645,0.204521,0.028016,0.000267
410,8.200000,-0.056575,0.039936,0.004509,-0.997589,0.007288,0.205461,0.027992,0.000196
411,8.220000,-0.052699,0.038820,0.003943,-0.997848,0.007879,0.206438,0.028007,0.000216
412,8.240000,-0.050921,0.036918,0.004478,-0.998010,0.008396,0.207235,0.028048,0.000188
413,8.260000,-0.049289,0.034964,0.003570,-0.998166,0.008844,0.207783,0.028022,0.000198
414,8.280000,-0.047981,0.033228,0.003309,-0.998290,0.009267,0.208088,0.027997,0.000168
415,8.300000,-0.046901,0.031773,0.002985,-0.998390,0.009646,0.208313,0.027961,0.000171
416,8.320000,-0.045587,0.030137,0.002892,-0.998502,0.010041,0.208549,0.027910,0.000181
417,8.340000,-0.044410,0.028918,0.003230,-0.998590,0.010444,0.208880,0.027886,0.000157
418,8.360000,-0.042557,0.027297,0.002919,-0.998717,0.010849,0.209352,0.027868,0.000127
419,8.380000,-0.040802,0.025816,0.002720,-0.998830,0.011279,0.209983,0.027883,0.000124
420,8.400000,-0.038279,0.024666,0.002727,-0.998959,0.011712,0.210650,0.027856,0.000135
421,8.420000,-0.035940,0.023043,0.002760,-0.999084,0.012102,0.211209,0.027811,0.000143
422,8.440000,-0.034434,0.022408,0.002259,-0.999153,0.012389,0.211630,0.027805,0.000159
423,8.460000,-0.033915,0.021412,0.002252,-0.999193,0.012647,0.211875,0.027812,0.000134
424,8.480000,-0.033338,0.020364,0.002079,-0.999234,0.012854,0.212003,0.027788,0.000108
425,8.500000,-0.032975,0.019608,0.001971,-0.999262,0.013039,0.212075,0.027759,0.000097
426,8.520000,-0.032568,0.018994,0.001940,-0.999287,0.013206,0.212190,0.027745,0.000100
427,8.540000,-0.032013,0.018447,0.002039,-0.999315,0.013384,0.212366,0.027733,0.000107
428,8.560000,-0.030969,0.017448,0.001979,-0.999366,0.013539,0.212613,0.027733,0.000102
429,8.580000,-0.030091,0.016875,0.001898,-0.999403,0.013698,0.212897,0.027728,0.000108
430,8.600000,-0.029543,0.016532,0.001982,-0.999425,0.013839,0.213117,0.027733,0.000105
431,8.620000,-0.029111,0.016076,0.001532,-0.999446,0.013892,0.213229,0.027739,0.000097
432,8.640000,-0.029083,0.015905,0.001801,-0.999449,0.013953,0.213255,0.027727,0.000091
433,8.660000,-0.029077,0.015835,0.001836,-0.999450,0.013962,0.213207,0.027717,0.000095
434,8.680000,-0.029432,0.015923,0.001783,-0.999438,0.013939,0.213124,0.027718,0.000096
435,8.700000,-0.029628,0.016064,0.001820,-0.999430,0.013910,0.213053,0.027715,0.000099
436,8.720000,-0.029642,0.016040,0.001849,-0.999430,0.013899,0.213024,0.027712,0.000104
437,8.740000,-0.029532,0.015959,0.001845,-0.999435,0.013916,0.213046,0.027714,0.000099
438,8.760000,-0.029338,0.016048,0.001861,-0.999439,0.013927,0.213109,0.027721,0.000099
439,8.780000,-0.029151,0.015909,0.001805,-0.999447,0.013910,0.213178,0.027721,0.000094
440,8.800000,-0.028973,0.016104,0.001880,-0.999449,0.013912,0.213231,0.027734,0.000097
441,8.820000,-0.028870,0.015817,0.001791,-0.999456,0.013902,0.213231,0.027721,0.000098
442,8.840000,-0.029001,0.015954,0.001900,-0.999450,0.013913,0.213205,0.027725,0.000099
443,8.860000,-0.029087,0.016064,0.001674,-0.999446,0.013888,0.213159,0.027722,0.000096
444,8.880000,-0.029231,0.016151,0.001930,-0.999440,0.013904,0.213134,0.027722,0.000104
445,8.900000,-0.029202,0.016171,0.001946,-0.999441,0.013908,0.213137,0.027726,0.000102
446,8.920000,-0.029169,0.016050,0.002023,-0.999444,0.013907,0.213165,0.027727,0.000102
447,8.940000,-0.028809,0.015828,0.001659,-0.999458,0.013887,0.213205,0.027719,0.000098
448,8.960000,-0.028898,0.016136,0.001938,-0.999450,0.013907,0.213249,0.027739,0.000103
449,8.980000,-0.028771,0.016047,0.001648,-0.999456,0.013900,0.213271,0.027738,0.000104
450,9.000000,-0.028723,0.015979,0.001655,-0.999458,0.013877,0.213255,0.027737,0.000095
451,9.020000,-0.028781,0.015918,0.001876,-0.999457,0.013877,0.213228,0.027728,0.000116
452,9.040000,-0.028876,0.015957,0.001926,-0.999454,0.013879,0.213213,0.027729,0.000095
453,9.060000,-0.028864,0.015979,0.001697,-0.999454,0.013867,0.213211,0.027731,0.000094
454,9.080000,-0.028728,0.016139,0.001851,-0.999455,0.013875,0.213241,0.027737,0.000105
455,9.100000,-0.028748,0.016188,0.001911,-0.999454,0.013902,0.213282,0.027741,0.000134
456,9.120000,-0.028619,0.016019,0.001820,-0.999460,0.013845,0.213285,0.027734,0.000110
457,9.140000,-0.028524,0.016079,0.001677,-0.999462,0.013854,0.213316,0.027744,0.000112
458,9.160000,-0.028213,0.015975,0.001348,-0.999473,0.013851,0.213344,0.027730,0.000136
459,9.180000,-0.028417,0.016196,0.001605,-0.999464,0.013866,0.213306,0.027744,0.000139
460,9.200000,-0.028542,0.015971,0.001649,-0.999464,0.013859,0.213280,0.027739,0.000097
461,9.220000,-0.028458,0.016112,0.001668,-0.999464,0.013860,0.213290,0.027740,0.000130
462,9.240000,-0.028511,0.016084,0.001590,-0.999463,0.013868,0.213287,0.027741,0.000120
463,9.260000,-0.028488,0.016042,0.001806,-0.999464,0.013832,0.213311,0.027733,0.000115
464,9.280000,-0.028393,0.016251,0.001678,-0.999463,0.013870,0.213353,0.027756,0.000135
465,9.300000,-0.028209,0.016291,0.001591,-0.999468,0.013859,0.213379,0.027731,0.000126
466,9.320000,-0.028112,0.016162,0.001624,-0.999473,0.013840,0.213362,0.027738,0.000140
467,9.340000,-0.028094,0.016385,0.001468,-0.999470,0.013833,0.213375,0.027733,0.000146
468,9.360000,-0.028203,0.016308,0.001787,-0.999468,0.013843,0.213381,0.027734,0.000136
469,9.380000,-0.028241,0.016292,0.001733,-0.999467,0.013840,0.213366,0.027732,0.000140
470,9.400000,-0.028238,0.016400,0.001617,-0.999465,0.013863,0.213356,0.027749,0.000149
471,9.420000,-0.028103,0.016069,0.001538,-0.999475,0.013858,0.213391,0.027740,0.000125
472,9.440000,-0.027937,0.016141,0.001343,-0.999479,0.013837,0.213413,0.027738,0.000143
473,9.460000,-0.027912,0.016243,0.001310,-0.999478,0.013837,0.213433,0.027735,0.000156
474,9.480000,-0.027940,0.016292,0.001583,-0.999476,0.013840,0.213437,0.027745,0.000135
475,9.500000,-0.027950,0.016510,0.001953,-0.999471,0.013842,0.213426,0.027738,0.000149
476,9.520000,-0.027930,0.016062,0.001865,-0.999479,0.013839,0.213423,0.027737,0.000130
477,9.540000,-0.027883,0.016146,0.001553,-0.999480,0.013816,0.213424,0.027746,0.000139
478,9.560000,-0.027918,0.016444,0.001837,-0.999473,0.013835,0.213424,0.027742,0.000143
479,9.580000,-0.027923,0.016187,0.001697,-0.999478,0.013836,0.213447,0.027752,0.000130
